12:16:33.588,0.00,-0.03,-0.26,-0.01,0.00,1.00,
12:16:33.672,-0.54,-0.02,0.12,-0.00,-0.01,0.99,
12:16:33.798,0.31,-0.14,0.21,-0.02,0.01,1.01,
12:16:33.947,0.05,0.30,-0.42,-0.02,0.01,1.00,
12:16:34.085,0.02,-0.54,0.00,-0.01,0.00,1.00,
12:16:34.210,-0.10,-0.21,-0.12,-0.02,0.01,1.00,
12:16:34.349,-0.17,-0.26,-0.21,-0.01,0.00,1.00,
12:16:34.474,-0.05,-0.05,-0.05,-0.02,0.01,1.01,
12:16:34.560,-0.21,0.02,-0.31,-0.02,0.00,1.01,
12:16:34.688,-0.03,-0.02,-0.23,-0.01,0.00,1.01,
12:16:34.815,0.07,-0.28,-0.03,-0.02,0.01,1.01,
12:16:34.988,-0.17,-0.19,0.02,-0.02,-0.00,1.01,
12:16:35.111,-0.12,0.12,-0.21,-0.02,0.01,1.01,
12:16:35.235,0.02,-0.05,-0.17,-0.02,0.00,1.01,
12:16:35.324,-0.33,-0.14,-0.12,-0.01,0.01,1.00,
12:16:35.450,0.09,0.14,-0.10,-0.02,0.00,1.00,
12:16:35.622,0.21,0.02,-0.14,-0.01,0.01,1.00,
12:16:35.704,0.02,-0.09,-0.14,-0.02,0.01,1.01,
12:16:35.830,-0.03,-0.23,-0.03,-0.01,-0.00,1.00,
12:16:35.960,0.03,0.05,-0.17,-0.01,0.01,1.00,
12:16:36.085,-0.37,-0.47,-0.14,-0.01,-0.00,0.99,
12:16:36.213,0.05,-0.05,-0.12,-0.02,0.00,0.99,
12:16:36.385,-0.10,-0.10,-0.10,-0.01,0.00,1.00,
12:16:36.510,-0.02,-0.31,0.02,-0.02,0.00,1.02,
12:16:36.593,0.03,-0.02,-0.19,-0.02,0.01,1.00,
12:16:36.722,-0.09,0.02,-0.10,-0.01,0.01,1.00,
12:16:36.847,-0.61,0.16,-0.28,-0.01,0.00,0.98,
12:16:37.008,-0.12,-0.17,-0.09,-0.02,0.00,1.00,
12:16:37.132,-0.03,0.03,-0.19,-0.02,0.00,1.00,
12:16:37.273,-0.09,-0.05,-0.12,-0.03,0.00,1.02,
12:16:37.356,-0.12,-0.09,-0.31,-0.01,0.01,1.00,
12:16:37.523,-0.05,-0.17,-0.12,-0.02,0.00,1.02,
12:16:37.610,-0.10,-0.14,-0.02,-0.03,0.01,1.01,
12:16:37.737,0.00,-0.28,-0.14,-0.02,-0.00,1.01,
12:16:37.895,-0.12,0.03,-0.12,-0.02,-0.01,1.01,
12:16:38.034,0.17,-0.16,-0.16,-0.02,0.01,1.00,
12:16:38.120,0.03,-0.16,-0.14,-0.01,0.00,1.01,
12:16:38.245,-0.45,-0.14,-0.03,-0.02,0.00,1.00,
12:16:38.372,-0.05,-0.14,-0.26,-0.02,0.00,1.01,
12:16:38.530,-0.40,-0.23,-0.17,-0.01,-0.01,1.00,
12:16:38.671,-0.16,-0.03,-0.24,-0.01,-0.00,1.00,
12:16:38.754,-0.05,0.00,-0.21,-0.02,-0.01,1.01,
12:16:38.880,-0.12,-0.35,-0.09,-0.00,0.00,1.01,
12:16:39.044,-0.05,-0.12,-0.17,-0.01,-0.01,1.00,
12:16:39.134,-0.09,-0.09,-0.03,-0.01,-0.00,1.00,
12:16:39.308,-0.58,0.17,-0.23,-0.01,-0.00,1.00,
12:16:39.389,0.00,-0.10,-0.23,-0.02,-0.00,1.01,
12:16:39.516,0.12,-0.07,-0.19,-0.00,-0.01,1.00,
12:16:39.643,0.02,0.16,-0.21,-0.01,0.00,1.01,
12:16:39.770,-0.09,0.00,-0.26,-0.02,0.01,1.01,
12:16:39.898,0.02,0.28,-0.33,-0.02,-0.01,1.01,
12:16:40.069,0.03,-0.23,0.12,-0.01,0.00,1.00,
12:16:40.192,-0.33,-0.30,0.02,-0.01,0.01,1.00,
12:16:40.278,-0.37,-0.33,-0.30,-0.01,-0.01,1.01,
12:16:40.406,-0.59,0.02,-0.07,-0.01,-0.01,1.00,
12:16:40.532,-0.85,0.00,-0.16,-0.01,-0.02,1.00,
12:16:40.659,-0.87,-0.31,0.07,-0.01,-0.03,1.01,
12:16:40.786,0.05,-0.31,0.09,-0.00,-0.03,1.01,
12:16:40.913,0.10,0.07,-0.21,-0.01,-0.02,1.00,
12:16:41.078,0.49,-0.24,0.12,-0.01,-0.02,1.00,
12:16:41.204,0.42,0.24,-0.51,-0.01,-0.01,1.00,
12:16:41.296,0.40,0.02,0.07,-0.01,-0.03,1.00,
12:16:41.455,0.17,-0.03,-0.16,-0.02,-0.02,1.01,
12:16:41.596,0.37,0.00,-0.14,-0.02,-0.02,1.01,
12:16:41.719,0.23,0.12,0.03,-0.02,-0.01,1.01,
12:16:41.805,0.30,0.09,0.02,-0.01,-0.01,1.01,
12:16:41.969,0.30,0.51,-0.10,-0.02,-0.01,1.01,
12:16:42.057,0.03,-0.84,-0.42,-0.02,-0.00,1.00,
12:16:42.184,0.00,0.30,-0.28,-0.01,-0.00,1.00,
12:16:42.311,-0.07,-0.14,0.19,-0.01,0.00,1.00,
12:16:42.482,-0.24,-0.17,-0.26,-0.01,-0.01,0.99,
12:16:42.606,0.09,-0.23,0.02,-0.01,-0.01,1.00,
12:16:42.693,0.23,0.19,-0.16,-0.01,-0.00,1.00,
12:16:42.819,0.07,-0.37,-0.09,-0.01,-0.01,1.01,
